State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,DISTRICT,Dist_name
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Female sterilization (%),44,35.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Male sterilization (%),0.1,0.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,IUD/PPIUD (%),1,0.6,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Pill (%),1.9,2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Condom (%),3.5,1.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Injectables (%),0.4,0.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Unmet Need for Family Planning,Total unmet need (%),7.3,15,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Unmet Need for Family Planning,Unmet need for spacing (%),2.8,8.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),20.5,22.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Quality of Family Planning Services,Current users ever told about side effects of current method (%),43.4,29.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),63.4,51.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),40.9,34.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),93.4,94.6,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),31.5,19.2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),15.1,7.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),90.8,92,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),78,46.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),2121,1605,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),5.5,2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),75.8,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Institutional births (%),79,71.5,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Institutional births in public facility (%),51.6,46.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Home births that were conducted by skilled health personnel (%),11,10.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Births attended by skilled health personnel (%),89.7,81.5,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Births delivered by caesarean section (%),20,16,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),57.4,53.2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),8.3,6.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),81.8,66.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),89.2,73.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),98.2,98.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),84.9,76.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.4,85.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),94.7,92.9,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),40.2,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),74.5,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.4,56.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.2,54.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.9,92.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.5,7.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.1,10.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),50.4,38.9,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),31.9,10.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),57.2,40.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,2.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),65.7,61,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),23.1,36,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),85.5,71.2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,46,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),13,6.6,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),12.5,6.4,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),35.3,38.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),23.5,30.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),7.2,9.9,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),35.3,46.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),1,1.2,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),27.3,28.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women who are overweight or obese,14.1,12.8,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women who have high risk waisttohip ratio,49.3,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,59.7,71.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,62.3,67.7,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,61.7,64.1,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),62.3,67.6,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),66.7,70.3,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),3.8,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),2.9,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.5,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among men,Male Blood sugar level  high (141-160 mg/dl) (%),5.3,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),6.4,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among women,Female Moderately or severely elevated blood pressure (%),5.8,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),21.1,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.4,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among men,Male Moderately or severely elevated blood pressure (%),10.2,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),27.4,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1.4,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.3,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),8.6,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),48.5,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),5.9,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ramgarh,16,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),37,0,Ramgarh_16,Ramgarh
Jharkhand,20,Ranchi,19,Population and Household Profile,Female population age 6 years and above who ever attended school (%),73.3,70.5,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Population below age 15 years (%),25.4,27.6,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1004,960,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",874,1026,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),75.5,76.2,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),55.2,0,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Population living in households with electricity (%),99.3,93.4,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Population living in households with an improved drinkingwater source (%),86.3,77.3,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Population living in households that use an improved sanitation facility (%),77.2,39.3,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Households using clean fuel for cooking (%),57.7,39.1,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Households using iodized salt (%),99,98.4,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),43.9,6.5,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),12.8,0,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Characteristics of Women,Women who are literate (%),76,0,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Characteristics of Women,Women with 10 or more years of schooling (%),49.5,44.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Marriage and Fertility,Women age 2024 years married before age 18 years (%),20.9,27.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1.2,1.7,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.5,8.9,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),85,76.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Any method (%),61.5,44.3,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Any modern method (%),51.3,39.1,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Female sterilization (%),34,28.3,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Male sterilization (%),0.4,0.2,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,IUD/PPIUD (%),5,1.7,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Pill (%),3.2,4.2,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Condom (%),6.4,4.4,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Current Use of Family Planning Methods,Injectables (%),0.4,0.3,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Unmet Need for Family Planning,Total unmet need (%),12,18.1,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Unmet Need for Family Planning,Unmet need for spacing (%),4.8,8.9,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),32.9,7.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Quality of Family Planning Services,Current users ever told about side effects of current method (%),72,33.6,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),77.8,69.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),35.2,39.9,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),90.3,96.8,Ranchi_19,Ranchi
Jharkhand,20,Ranchi,19,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),43,33.9,Ranchi_19,Ranchi
